Rank,nctid,age,age_id
3616,NCT04719234,"18 Years to 85 Years  (Adult, Older Adult)",age_151
3749,NCT04624503,"18 Years to 85 Years  (Adult, Older Adult)",age_151
3755,NCT04614025,"18 Years to 85 Years  (Adult, Older Adult)",age_151
3802,NCT04700254,"18 Years to 85 Years  (Adult, Older Adult)",age_151
3828,NCT04365309,"18 Years to 85 Years  (Adult, Older Adult)",age_151
3864,NCT04401163,"18 Years to 85 Years  (Adult, Older Adult)",age_151
3958,NCT04519255,"18 Years to 85 Years  (Adult, Older Adult)",age_151
3985,NCT04324021,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4239,NCT04649021,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4259,NCT04523571,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4260,NCT04381377,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4276,NCT04355962,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4280,NCT04805684,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4292,NCT04363463,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4358,NCT04611425,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4426,NCT04894682,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4462,NCT04433546,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4559,NCT04409535,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4565,NCT04360096,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4617,NCT04584658,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4635,NCT04466982,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4765,NCT04320277,"18 Years to 85 Years  (Adult, Older Adult)",age_151
4805,NCT04501991,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5067,NCT04414631,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5328,NCT04501172,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5357,NCT04871854,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5389,NCT04369456,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5440,NCT04392453,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5456,NCT04530136,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5652,NCT04380701,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5835,NCT04853836,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5838,NCT04644276,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5907,NCT04374058,"18 Years to 85 Years  (Adult, Older Adult)",age_151
5921,NCT04686747,"18 Years to 85 Years  (Adult, Older Adult)",age_151
6222,NCT04422275,"18 Years to 85 Years  (Adult, Older Adult)",age_151
1790,NCT04779047,"18 Years to 88 Years  (Adult, Older Adult)",age_152
5402,NCT04388579,"18 Years to 88 Years  (Adult, Older Adult)",age_152
220,NCT04348071,"18 Years to 89 Years  (Adult, Older Adult)",age_153
222,NCT04340232,"18 Years to 89 Years  (Adult, Older Adult)",age_153
566,NCT04583982,"18 Years to 89 Years  (Adult, Older Adult)",age_153
584,NCT04456452,"18 Years to 89 Years  (Adult, Older Adult)",age_153
1599,NCT04494893,"18 Years to 89 Years  (Adult, Older Adult)",age_153
1659,NCT04725097,"18 Years to 89 Years  (Adult, Older Adult)",age_153
2110,NCT04528771,"18 Years to 89 Years  (Adult, Older Adult)",age_153
2309,NCT04843930,"18 Years to 89 Years  (Adult, Older Adult)",age_153
3191,NCT04603742,"18 Years to 89 Years  (Adult, Older Adult)",age_153
3773,NCT04342806,"18 Years to 89 Years  (Adult, Older Adult)",age_153
4147,NCT04816630,"18 Years to 89 Years  (Adult, Older Adult)",age_153
4148,NCT04844307,"18 Years to 89 Years  (Adult, Older Adult)",age_153
4413,NCT04953065,"18 Years to 89 Years  (Adult, Older Adult)",age_153
4672,NCT04541680,"18 Years to 89 Years  (Adult, Older Adult)",age_153
4689,NCT04367077,"18 Years to 89 Years  (Adult, Older Adult)",age_153
4838,NCT04821531,"18 Years to 89 Years  (Adult, Older Adult)",age_153
7,NCT04547257,"18 Years to 90 Years  (Adult, Older Adult)",age_154
111,NCT04372979,"18 Years to 90 Years  (Adult, Older Adult)",age_154
134,NCT04387929,"18 Years to 90 Years  (Adult, Older Adult)",age_154
197,NCT04391712,"18 Years to 90 Years  (Adult, Older Adult)",age_154
314,NCT04468087,"18 Years to 90 Years  (Adult, Older Adult)",age_154
339,NCT04275947,"18 Years to 90 Years  (Adult, Older Adult)",age_154
385,NCT04369300,"18 Years to 90 Years  (Adult, Older Adult)",age_154
398,NCT04644341,"18 Years to 90 Years  (Adult, Older Adult)",age_154
424,NCT04370223,"18 Years to 90 Years  (Adult, Older Adult)",age_154
448,NCT04381351,"18 Years to 90 Years  (Adult, Older Adult)",age_154
476,NCT04451889,"18 Years to 90 Years  (Adult, Older Adult)",age_154
491,NCT04451174,"18 Years to 90 Years  (Adult, Older Adult)",age_154
602,NCT04344080,"18 Years to 90 Years  (Adult, Older Adult)",age_154
649,NCT04598334,"18 Years to 90 Years  (Adult, Older Adult)",age_154
702,NCT04542967,"18 Years to 90 Years  (Adult, Older Adult)",age_154
713,NCT04887623,"18 Years to 90 Years  (Adult, Older Adult)",age_154
767,NCT04427098,"18 Years to 90 Years  (Adult, Older Adult)",age_154
789,NCT04713878,"18 Years to 90 Years  (Adult, Older Adult)",age_154
923,NCT04878042,"18 Years to 90 Years  (Adult, Older Adult)",age_154
932,NCT04854486,"18 Years to 90 Years  (Adult, Older Adult)",age_154
960,NCT04912011,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1224,NCT04780698,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1254,NCT04583306,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1330,NCT04953247,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1347,NCT04794374,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1391,NCT04359121,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1403,NCT04715919,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1515,NCT04859881,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1555,NCT04344431,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1569,NCT04364984,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1641,NCT04741178,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1684,NCT04655586,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1730,NCT04858620,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1793,NCT04708912,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1798,NCT04516915,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1913,NCT04370288,"18 Years to 90 Years  (Adult, Older Adult)",age_154
1940,NCT04563689,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2070,NCT04900259,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2134,NCT04548557,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2173,NCT04610801,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2215,NCT04881305,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2339,NCT04344951,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2363,NCT04762056,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2413,NCT04450017,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2428,NCT04662684,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2548,NCT04954040,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2683,NCT04530500,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2716,NCT04352803,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2755,NCT04902976,"18 Years to 90 Years  (Adult, Older Adult)",age_154
2787,NCT04298814,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3013,NCT04598347,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3021,NCT04425720,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3043,NCT04933864,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3053,NCT04363853,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3101,NCT04399746,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3300,NCT04789226,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3354,NCT04924790,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3419,NCT04973488,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3472,NCT04381286,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3495,NCT04468646,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3518,NCT04355702,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3673,NCT04422444,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3793,NCT04635943,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3794,NCT04399603,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3896,NCT04579471,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3969,NCT04343261,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3984,NCT04932876,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3991,NCT04508439,"18 Years to 90 Years  (Adult, Older Adult)",age_154
3995,NCT04492501,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4078,NCT04327505,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4110,NCT04849624,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4114,NCT04794803,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4172,NCT04815304,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4257,NCT04366908,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4469,NCT04337424,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4471,NCT04492891,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4555,NCT04283396,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4658,NCT04438629,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4708,NCT04377165,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4761,NCT04751227,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4784,NCT04406181,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4819,NCT04878055,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4853,NCT04954014,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4870,NCT04694742,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4902,NCT04445961,"18 Years to 90 Years  (Adult, Older Adult)",age_154
4913,NCT04377776,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5059,NCT04447638,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5094,NCT04469660,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5146,NCT04519437,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5152,NCT04400006,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5194,NCT04766645,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5211,NCT04594291,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5265,NCT04315480,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5341,NCT04551339,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5349,NCT04391166,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5463,NCT04326036,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5568,NCT04583293,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5577,NCT04326426,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5650,NCT04810949,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5739,NCT04871685,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5887,NCT04537962,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5925,NCT04556149,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5948,NCT04409275,"18 Years to 90 Years  (Adult, Older Adult)",age_154
5975,NCT04852978,"18 Years to 90 Years  (Adult, Older Adult)",age_154
6059,NCT04442958,"18 Years to 90 Years  (Adult, Older Adult)",age_154
6201,NCT04765215,"18 Years to 90 Years  (Adult, Older Adult)",age_154
509,NCT04412772,"18 Years to 95 Years  (Adult, Older Adult)",age_155
635,NCT04345692,"18 Years to 95 Years  (Adult, Older Adult)",age_155
918,NCT04393558,"18 Years to 95 Years  (Adult, Older Adult)",age_155
1765,NCT04764747,"18 Years to 95 Years  (Adult, Older Adult)",age_155
1838,NCT04339426,"18 Years to 95 Years  (Adult, Older Adult)",age_155
2283,NCT04910360,"18 Years to 95 Years  (Adult, Older Adult)",age_155
2654,NCT04403035,"18 Years to 95 Years  (Adult, Older Adult)",age_155
2886,NCT04507893,"18 Years to 95 Years  (Adult, Older Adult)",age_155
2895,NCT04358588,"18 Years to 95 Years  (Adult, Older Adult)",age_155
3289,NCT04457609,"18 Years to 95 Years  (Adult, Older Adult)",age_155
3551,NCT04517695,"18 Years to 95 Years  (Adult, Older Adult)",age_155
3591,NCT04406493,"18 Years to 95 Years  (Adult, Older Adult)",age_155
3605,NCT04477993,"18 Years to 95 Years  (Adult, Older Adult)",age_155
3743,NCT04454333,"18 Years to 95 Years  (Adult, Older Adult)",age_155
3887,NCT04393402,"18 Years to 95 Years  (Adult, Older Adult)",age_155
4834,NCT04686409,"18 Years to 95 Years  (Adult, Older Adult)",age_155
4899,NCT04797624,"18 Years to 95 Years  (Adult, Older Adult)",age_155
5024,NCT04950673,"18 Years to 95 Years  (Adult, Older Adult)",age_155
5206,NCT04337489,"18 Years to 95 Years  (Adult, Older Adult)",age_155
79,NCT04666116,"18 Years to 99 Years  (Adult, Older Adult)",age_156
149,NCT04412252,"18 Years to 99 Years  (Adult, Older Adult)",age_156
212,NCT04492475,"18 Years to 99 Years  (Adult, Older Adult)",age_156
217,NCT04401579,"18 Years to 99 Years  (Adult, Older Adult)",age_156
218,NCT04280705,"18 Years to 99 Years  (Adult, Older Adult)",age_156
219,NCT04894435,"18 Years to 99 Years  (Adult, Older Adult)",age_156
234,NCT04640168,"18 Years to 99 Years  (Adult, Older Adult)",age_156
249,NCT04524507,"18 Years to 99 Years  (Adult, Older Adult)",age_156
262,NCT04641988,"18 Years to 99 Years  (Adult, Older Adult)",age_156
435,NCT04351763,"18 Years to 99 Years  (Adult, Older Adult)",age_156
439,NCT04340544,"18 Years to 99 Years  (Adult, Older Adult)",age_156
444,NCT04415151,"18 Years to 99 Years  (Adult, Older Adult)",age_156
449,NCT04509999,"18 Years to 99 Years  (Adult, Older Adult)",age_156
525,NCT04361500,"18 Years to 99 Years  (Adult, Older Adult)",age_156
593,NCT04351724,"18 Years to 99 Years  (Adult, Older Adult)",age_156
617,NCT04941703,"18 Years to 99 Years  (Adult, Older Adult)",age_156
636,NCT04445935,"18 Years to 99 Years  (Adult, Older Adult)",age_156
646,NCT04399317,"18 Years to 99 Years  (Adult, Older Adult)",age_156
749,NCT04762186,"18 Years to 99 Years  (Adult, Older Adult)",age_156
863,NCT04941183,"18 Years to 99 Years  (Adult, Older Adult)",age_156
865,NCT04342221,"18 Years to 99 Years  (Adult, Older Adult)",age_156
904,NCT04425889,"18 Years to 99 Years  (Adult, Older Adult)",age_156
976,NCT04513158,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1121,NCT04363060,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1139,NCT04785144,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1142,NCT04364802,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1147,NCT04283461,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1178,NCT04330521,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1189,NCT04867161,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1272,NCT04889209,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1286,NCT04844515,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1291,NCT04895007,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1385,NCT04775563,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1425,NCT04733729,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1430,NCT04355715,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1573,NCT04981314,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1575,NCT04459312,"18 Years to 99 Years  (Adult, Older Adult)",age_156
1862,NCT04343651,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2055,NCT04537572,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2089,NCT04345653,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2146,NCT04561063,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2232,NCT04847791,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2244,NCT04379310,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2396,NCT04710329,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2433,NCT04808895,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2532,NCT04330144,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2543,NCT04357782,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2781,NCT04682873,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2858,NCT04412369,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2877,NCT04469634,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2878,NCT04411576,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2890,NCT04813471,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2938,NCT04542044,"18 Years to 99 Years  (Adult, Older Adult)",age_156
2983,NCT04910243,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3002,NCT04881227,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3041,NCT04374019,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3058,NCT04441489,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3187,NCT04853004,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3208,NCT04360837,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3290,NCT04939506,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3407,NCT04492371,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3425,NCT04613986,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3481,NCT04445623,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3536,NCT04350450,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3680,NCT04762771,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3686,NCT04634214,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3699,NCT04641481,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3709,NCT04581811,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3729,NCT04860687,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3732,NCT04653727,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3758,NCT04475588,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3814,NCT04435522,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3917,NCT04379258,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3924,NCT04376905,"18 Years to 99 Years  (Adult, Older Adult)",age_156
3951,NCT04359862,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4089,NCT04524234,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4205,NCT04348864,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4290,NCT04820751,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4387,NCT04388514,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4418,NCT04329533,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4420,NCT04374786,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4563,NCT04316949,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4710,NCT04380818,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4782,NCT04367740,"18 Years to 99 Years  (Adult, Older Adult)",age_156
4803,NCT04536441,"18 Years to 99 Years  (Adult, Older Adult)",age_156
5032,NCT04542122,"18 Years to 99 Years  (Adult, Older Adult)",age_156
5069,NCT04844632,"18 Years to 99 Years  (Adult, Older Adult)",age_156
5113,NCT04312243,"18 Years to 99 Years  (Adult, Older Adult)",age_156
5274,NCT04417270,"18 Years to 99 Years  (Adult, Older Adult)",age_156
